bidding_exercise,date,year,category,premium,quota,total_bids_received,number_of_successful_bids,quarter,month,day,new_date
January 2010 Second Open Bidding Exercise,2010-01-20 00:00:00,2010,cat_b,22400.0,717.0,1105.0,717.0,1,1,15,2010-01-15 00:00:00
January 2010 Second Open Bidding Exercise,2010-01-20 00:00:00,2010,cat_d,852.0,378.0,551.0,378.0,1,1,15,2010-01-15 00:00:00
January 2010 Second Open Bidding Exercise,2010-01-20 00:00:00,2010,cat_c,20090.0,181.0,280.0,173.0,1,1,15,2010-01-15 00:00:00
January 2010 Second Open Bidding Exercise,2010-01-20 00:00:00,2010,cat_e,21899.0,588.0,1322.0,579.0,1,1,15,2010-01-15 00:00:00
January 2010 First Open Bidding Exercise,2010-01-06 00:00:00,2010,cat_a,18502.0,1152.0,1342.0,1145.0,1,1,1,2010-01-01 00:00:00
January 2010 First Open Bidding Exercise,2010-01-06 00:00:00,2010,cat_b,19190.0,687.0,883.0,679.0,1,1,1,2010-01-01 00:00:00
January 2010 First Open Bidding Exercise,2010-01-06 00:00:00,2010,cat_d,889.0,373.0,509.0,365.0,1,1,1,2010-01-01 00:00:00
January 2010 First Open Bidding Exercise,2010-01-06 00:00:00,2010,cat_c,19001.0,173.0,265.0,173.0,1,1,1,2010-01-01 00:00:00
January 2010 First Open Bidding Exercise,2010-01-06 00:00:00,2010,cat_e,19889.0,586.0,1011.0,567.0,1,1,1,2010-01-01 00:00:00
December 2009 Second Open Bidding Exercise,2009-12-23 00:00:00,2009,cat_a,18150.0,1150.0,1465.0,1145.0,4,12,15,2009-12-15 00:00:00
December 2009 Second Open Bidding Exercise,2009-12-23 00:00:00,2009,cat_b,17889.0,697.0,816.0,665.0,4,12,15,2009-12-15 00:00:00
December 2009 Second Open Bidding Exercise,2009-12-23 00:00:00,2009,cat_d,851.0,363.0,447.0,348.0,4,12,15,2009-12-15 00:00:00
December 2009 Second Open Bidding Exercise,2009-12-23 00:00:00,2009,cat_c,17900.0,181.0,283.0,165.0,4,12,15,2009-12-15 00:00:00
December 2009 Second Open Bidding Exercise,2009-12-23 00:00:00,2009,cat_e,17889.0,582.0,1005.0,575.0,4,12,15,2009-12-15 00:00:00
December 2009 First Open Bidding Exercise,2009-12-09 00:00:00,2009,cat_a,18502.0,1151.0,1658.0,1146.0,4,12,1,2009-12-01 00:00:00
December 2009 First Open Bidding Exercise,2009-12-09 00:00:00,2009,cat_b,19003.0,692.0,857.0,690.0,4,12,1,2009-12-01 00:00:00
December 2009 First Open Bidding Exercise,2009-12-09 00:00:00,2009,cat_d,854.0,393.0,515.0,383.0,4,12,1,2009-12-01 00:00:00
December 2009 First Open Bidding Exercise,2009-12-09 00:00:00,2009,cat_c,18289.0,167.0,334.0,159.0,4,12,1,2009-12-01 00:00:00
December 2009 First Open Bidding Exercise,2009-12-09 00:00:00,2009,cat_e,18509.0,589.0,850.0,585.0,4,12,1,2009-12-01 00:00:00
November 2009 Second Open Bidding Exercise,2009-11-18 00:00:00,2009,cat_a,17189.0,1146.0,1261.0,1142.0,4,11,15,2009-11-15 00:00:00
November 2009 Second Open Bidding Exercise,2009-11-18 00:00:00,2009,cat_b,18002.0,687.0,797.0,675.0,4,11,15,2009-11-15 00:00:00
November 2009 Second Open Bidding Exercise,2009-11-18 00:00:00,2009,cat_d,851.0,363.0,388.0,363.0,4,11,15,2009-11-15 00:00:00
November 2009 Second Open Bidding Exercise,2009-11-18 00:00:00,2009,cat_c,17000.0,165.0,257.0,149.0,4,11,15,2009-11-15 00:00:00
November 2009 Second Open Bidding Exercise,2009-11-18 00:00:00,2009,cat_e,18267.0,587.0,866.0,586.0,4,11,15,2009-11-15 00:00:00
November 2009 First Open Bidding Exercise,2009-11-04 00:00:00,2009,cat_a,16747.0,1226.0,1395.0,1222.0,4,11,1,2009-11-01 00:00:00
November 2009 First Open Bidding Exercise,2009-11-04 00:00:00,2009,cat_b,18389.0,704.0,779.0,697.0,4,11,1,2009-11-01 00:00:00
November 2009 First Open Bidding Exercise,2009-11-04 00:00:00,2009,cat_d,902.0,380.0,458.0,351.0,4,11,1,2009-11-01 00:00:00
November 2009 First Open Bidding Exercise,2009-11-04 00:00:00,2009,cat_c,16989.0,167.0,252.0,165.0,4,11,1,2009-11-01 00:00:00
November 2009 First Open Bidding Exercise,2009-11-04 00:00:00,2009,cat_e,19000.0,582.0,923.0,575.0,4,11,1,2009-11-01 00:00:00
October 2009 Second Open Bidding Exercise,2009-10-21 00:00:00,2009,cat_a,18899.0,1149.0,1544.0,1149.0,4,10,15,2009-10-15 00:00:00
October 2009 Second Open Bidding Exercise,2009-10-21 00:00:00,2009,cat_b,19510.0,688.0,832.0,686.0,4,10,15,2009-10-15 00:00:00
October 2009 Second Open Bidding Exercise,2009-10-21 00:00:00,2009,cat_d,931.0,364.0,435.0,364.0,4,10,15,2009-10-15 00:00:00
October 2009 Second Open Bidding Exercise,2009-10-21 00:00:00,2009,cat_c,18110.0,174.0,264.0,174.0,4,10,15,2009-10-15 00:00:00
October 2009 Second Open Bidding Exercise,2009-10-21 00:00:00,2009,cat_e,19901.0,592.0,1082.0,586.0,4,10,15,2009-10-15 00:00:00
October 2009 First Open Bidding Exercise,2009-10-07 00:00:00,2009,cat_a,16201.0,1151.0,1392.0,1072.0,4,10,1,2009-10-01 00:00:00
October 2009 First Open Bidding Exercise,2009-10-07 00:00:00,2009,cat_b,18109.0,685.0,816.0,666.0,4,10,1,2009-10-01 00:00:00
October 2009 First Open Bidding Exercise,2009-10-07 00:00:00,2009,cat_d,902.0,365.0,429.0,349.0,4,10,1,2009-10-01 00:00:00
October 2009 First Open Bidding Exercise,2009-10-07 00:00:00,2009,cat_c,21692.0,167.0,241.0,165.0,4,10,1,2009-10-01 00:00:00
October 2009 First Open Bidding Exercise,2009-10-07 00:00:00,2009,cat_e,21301.0,584.0,1062.0,584.0,4,10,1,2009-10-01 00:00:00
September 2009 Second Open Bidding Exercise,2009-09-24 00:00:00,2009,cat_a,15589.0,1403.0,1527.0,1400.0,3,9,15,2009-09-15 00:00:00
September 2009 Second Open Bidding Exercise,2009-09-24 00:00:00,2009,cat_b,19801.0,761.0,914.0,758.0,3,9,15,2009-09-15 00:00:00
September 2009 Second Open Bidding Exercise,2009-09-24 00:00:00,2009,cat_d,900.0,407.0,494.0,406.0,3,9,15,2009-09-15 00:00:00
September 2009 Second Open Bidding Exercise,2009-09-24 00:00:00,2009,cat_c,15000.0,237.0,345.0,228.0,3,9,15,2009-09-15 00:00:00
September 2009 Second Open Bidding Exercise,2009-09-24 00:00:00,2009,cat_e,20200.0,716.0,1244.0,705.0,3,9,15,2009-09-15 00:00:00
September 2009 First Open Bidding Exercise,2009-09-09 00:00:00,2009,cat_a,18020.0,1395.0,1844.0,1391.0,3,9,1,2009-09-01 00:00:00
September 2009 First Open Bidding Exercise,2009-09-09 00:00:00,2009,cat_b,19289.0,767.0,1003.0,767.0,3,9,1,2009-09-01 00:00:00
September 2009 First Open Bidding Exercise,2009-09-09 00:00:00,2009,cat_d,1051.0,405.0,460.0,404.0,3,9,1,2009-09-01 00:00:00
September 2009 First Open Bidding Exercise,2009-09-09 00:00:00,2009,cat_c,16001.0,231.0,404.0,230.0,3,9,1,2009-09-01 00:00:00
September 2009 First Open Bidding Exercise,2009-09-09 00:00:00,2009,cat_e,19830.0,722.0,1227.0,720.0,3,9,1,2009-09-01 00:00:00
August 2009 Second Open Bidding Exercise,2009-08-19 00:00:00,2009,cat_a,15019.0,1395.0,1567.0,1387.0,3,8,15,2009-08-15 00:00:00
August 2009 Second Open Bidding Exercise,2009-08-19 00:00:00,2009,cat_b,16290.0,785.0,889.0,784.0,3,8,15,2009-08-15 00:00:00
August 2009 Second Open Bidding Exercise,2009-08-19 00:00:00,2009,cat_d,882.0,390.0,541.0,373.0,3,8,15,2009-08-15 00:00:00
August 2009 Second Open Bidding Exercise,2009-08-19 00:00:00,2009,cat_c,17501.0,235.0,348.0,229.0,3,8,15,2009-08-15 00:00:00
August 2009 Second Open Bidding Exercise,2009-08-19 00:00:00,2009,cat_e,17905.0,721.0,1187.0,721.0,3,8,15,2009-08-15 00:00:00
August 2009 First Open Bidding Exercise,2009-08-05 00:00:00,2009,cat_a,13658.0,1395.0,1558.0,1395.0,3,8,1,2009-08-01 00:00:00
August 2009 First Open Bidding Exercise,2009-08-05 00:00:00,2009,cat_b,18890.0,762.0,934.0,755.0,3,8,1,2009-08-01 00:00:00
August 2009 First Open Bidding Exercise,2009-08-05 00:00:00,2009,cat_d,902.0,393.0,462.0,378.0,3,8,1,2009-08-01 00:00:00
August 2009 First Open Bidding Exercise,2009-08-05 00:00:00,2009,cat_c,18801.0,242.0,296.0,242.0,3,8,1,2009-08-01 00:00:00
August 2009 First Open Bidding Exercise,2009-08-05 00:00:00,2009,cat_e,19629.0,743.0,1224.0,737.0,3,8,1,2009-08-01 00:00:00
July 2009 Second Open Bidding Exercise,2009-07-22 00:00:00,2009,cat_a,15291.0,1408.0,1603.0,1408.0,3,7,15,2009-07-15 00:00:00
July 2009 Second Open Bidding Exercise,2009-07-22 00:00:00,2009,cat_b,18501.0,762.0,992.0,737.0,3,7,15,2009-07-15 00:00:00
July 2009 Second Open Bidding Exercise,2009-07-22 00:00:00,2009,cat_d,889.0,396.0,428.0,396.0,3,7,15,2009-07-15 00:00:00
July 2009 Second Open Bidding Exercise,2009-07-22 00:00:00,2009,cat_c,17410.0,232.0,376.0,228.0,3,7,15,2009-07-15 00:00:00
July 2009 Second Open Bidding Exercise,2009-07-22 00:00:00,2009,cat_e,18189.0,716.0,1352.0,711.0,3,7,15,2009-07-15 00:00:00
July 2009 First Open Bidding Exercise,2009-07-08 00:00:00,2009,cat_a,14310.0,1405.0,1655.0,1405.0,3,7,1,2009-07-01 00:00:00
July 2009 First Open Bidding Exercise,2009-07-08 00:00:00,2009,cat_b,16801.0,780.0,1052.0,778.0,3,7,1,2009-07-01 00:00:00
July 2009 First Open Bidding Exercise,2009-07-08 00:00:00,2009,cat_d,900.0,422.0,504.0,419.0,3,7,1,2009-07-01 00:00:00
July 2009 First Open Bidding Exercise,2009-07-08 00:00:00,2009,cat_c,16888.0,233.0,289.0,222.0,3,7,1,2009-07-01 00:00:00
July 2009 First Open Bidding Exercise,2009-07-08 00:00:00,2009,cat_e,17501.0,720.0,1278.0,693.0,3,7,1,2009-07-01 00:00:00
June 2009 Second Open Bidding Exercise,2009-06-17 00:00:00,2009,cat_a,12899.0,1415.0,1735.0,1402.0,2,6,15,2009-06-15 00:00:00
June 2009 Second Open Bidding Exercise,2009-06-17 00:00:00,2009,cat_b,14840.0,760.0,1066.0,758.0,2,6,15,2009-06-15 00:00:00
June 2009 Second Open Bidding Exercise,2009-06-17 00:00:00,2009,cat_d,901.0,405.0,571.0,399.0,2,6,15,2009-06-15 00:00:00
June 2009 Second Open Bidding Exercise,2009-06-17 00:00:00,2009,cat_c,12615.0,241.0,398.0,240.0,2,6,15,2009-06-15 00:00:00
June 2009 Second Open Bidding Exercise,2009-06-17 00:00:00,2009,cat_e,15100.0,717.0,1516.0,717.0,2,6,15,2009-06-15 00:00:00
June 2009 First Open Bidding Exercise,2009-06-03 00:00:00,2009,cat_a,11690.0,1401.0,1967.0,1391.0,2,6,1,2009-06-01 00:00:00
June 2009 First Open Bidding Exercise,2009-06-03 00:00:00,2009,cat_b,11889.0,760.0,1131.0,740.0,2,6,1,2009-06-01 00:00:00
June 2009 First Open Bidding Exercise,2009-06-03 00:00:00,2009,cat_d,889.0,406.0,472.0,374.0,2,6,1,2009-06-01 00:00:00
June 2009 First Open Bidding Exercise,2009-06-03 00:00:00,2009,cat_c,9690.0,237.0,321.0,235.0,2,6,1,2009-06-01 00:00:00
June 2009 First Open Bidding Exercise,2009-06-03 00:00:00,2009,cat_e,12901.0,719.0,1335.0,715.0,2,6,1,2009-06-01 00:00:00
May 2009 Second Open Bidding Exercise,2009-05-20 00:00:00,2009,cat_a,9889.0,1402.0,1999.0,1383.0,2,5,15,2009-05-15 00:00:00
May 2009 Second Open Bidding Exercise,2009-05-20 00:00:00,2009,cat_b,9180.0,774.0,1051.0,774.0,2,5,15,2009-05-15 00:00:00
May 2009 Second Open Bidding Exercise,2009-05-20 00:00:00,2009,cat_d,810.0,393.0,535.0,378.0,2,5,15,2009-05-15 00:00:00
May 2009 Second Open Bidding Exercise,2009-05-20 00:00:00,2009,cat_c,7600.0,238.0,320.0,228.0,2,5,15,2009-05-15 00:00:00
May 2009 Second Open Bidding Exercise,2009-05-20 00:00:00,2009,cat_e,10046.0,725.0,1285.0,724.0,2,5,15,2009-05-15 00:00:00
May 2009 First Open Bidding Exercise,2009-05-06 00:00:00,2009,cat_a,8489.0,1396.0,2037.0,1391.0,2,5,1,2009-05-01 00:00:00
May 2009 First Open Bidding Exercise,2009-05-06 00:00:00,2009,cat_b,7552.0,814.0,1021.0,814.0,2,5,1,2009-05-01 00:00:00
May 2009 First Open Bidding Exercise,2009-05-06 00:00:00,2009,cat_d,902.0,392.0,569.0,376.0,2,5,1,2009-05-01 00:00:00
May 2009 First Open Bidding Exercise,2009-05-06 00:00:00,2009,cat_c,7100.0,231.0,310.0,225.0,2,5,1,2009-05-01 00:00:00
May 2009 First Open Bidding Exercise,2009-05-06 00:00:00,2009,cat_e,8501.0,716.0,1409.0,713.0,2,5,1,2009-05-01 00:00:00
April 2009 Second Open Bidding Exercise,2009-04-22 00:00:00,2009,cat_a,7589.0,1396.0,1906.0,1390.0,2,4,15,2009-04-15 00:00:00
April 2009 Second Open Bidding Exercise,2009-04-22 00:00:00,2009,cat_b,7490.0,769.0,1001.0,755.0,2,4,15,2009-04-15 00:00:00
April 2009 Second Open Bidding Exercise,2009-04-22 00:00:00,2009,cat_d,889.0,421.0,555.0,418.0,2,4,15,2009-04-15 00:00:00
April 2009 Second Open Bidding Exercise,2009-04-22 00:00:00,2009,cat_c,6610.0,262.0,412.0,255.0,2,4,15,2009-04-15 00:00:00
April 2009 Second Open Bidding Exercise,2009-04-22 00:00:00,2009,cat_e,7789.0,717.0,1365.0,708.0,2,4,15,2009-04-15 00:00:00
April 2009 First Open Bidding Exercise,2009-04-08 00:00:00,2009,cat_a,7090.0,1396.0,2026.0,1396.0,2,4,1,2009-04-01 00:00:00
April 2009 First Open Bidding Exercise,2009-04-08 00:00:00,2009,cat_b,7501.0,761.0,1036.0,707.0,2,4,1,2009-04-01 00:00:00
April 2009 First Open Bidding Exercise,2009-04-08 00:00:00,2009,cat_d,1053.0,391.0,545.0,389.0,2,4,1,2009-04-01 00:00:00
April 2009 First Open Bidding Exercise,2009-04-08 00:00:00,2009,cat_c,7302.0,240.0,537.0,240.0,2,4,1,2009-04-01 00:00:00
April 2009 First Open Bidding Exercise,2009-04-08 00:00:00,2009,cat_e,7326.0,720.0,1202.0,720.0,2,4,1,2009-04-01 00:00:00
March 2009 Second Open Bidding Exercise,2009-03-18 00:00:00,2009,cat_a,5116.0,1843.0,2202.0,1843.0,1,3,15,2009-03-15 00:00:00
March 2009 Second Open Bidding Exercise,2009-03-18 00:00:00,2009,cat_b,5001.0,1110.0,1359.0,1101.0,1,3,15,2009-03-15 00:00:00
March 2009 Second Open Bidding Exercise,2009-03-18 00:00:00,2009,cat_d,912.0,409.0,513.0,378.0,1,3,15,2009-03-15 00:00:00
March 2009 Second Open Bidding Exercise,2009-03-18 00:00:00,2009,cat_c,5600.0,265.0,516.0,234.0,1,3,15,2009-03-15 00:00:00
March 2009 Second Open Bidding Exercise,2009-03-18 00:00:00,2009,cat_e,5982.0,768.0,1228.0,768.0,1,3,15,2009-03-15 00:00:00
March 2009 First Open Bidding Exercise,2009-03-04 00:00:00,2009,cat_a,4890.0,1839.0,2376.0,1839.0,1,3,1,2009-03-01 00:00:00
March 2009 First Open Bidding Exercise,2009-03-04 00:00:00,2009,cat_b,5101.0,1101.0,1346.0,1100.0,1,3,1,2009-03-01 00:00:00
March 2009 First Open Bidding Exercise,2009-03-04 00:00:00,2009,cat_d,958.0,420.0,674.0,419.0,1,3,1,2009-03-01 00:00:00
March 2009 First Open Bidding Exercise,2009-03-04 00:00:00,2009,cat_c,5300.0,264.0,512.0,255.0,1,3,1,2009-03-01 00:00:00
March 2009 First Open Bidding Exercise,2009-03-04 00:00:00,2009,cat_e,5700.0,762.0,1298.0,759.0,1,3,1,2009-03-01 00:00:00
February 2009 Second Open Bidding Exercise,2009-02-18 00:00:00,2009,cat_a,4460.0,1846.0,2722.0,1842.0,1,2,15,2009-02-15 00:00:00
February 2009 Second Open Bidding Exercise,2009-02-18 00:00:00,2009,cat_b,4889.0,1101.0,1675.0,1090.0,1,2,15,2009-02-15 00:00:00
February 2009 Second Open Bidding Exercise,2009-02-18 00:00:00,2009,cat_d,801.0,434.0,650.0,434.0,1,2,15,2009-02-15 00:00:00
February 2009 Second Open Bidding Exercise,2009-02-18 00:00:00,2009,cat_c,4190.0,272.0,403.0,271.0,1,2,15,2009-02-15 00:00:00
February 2009 Second Open Bidding Exercise,2009-02-18 00:00:00,2009,cat_e,5889.0,762.0,1507.0,746.0,1,2,15,2009-02-15 00:00:00
February 2009 First Open Bidding Exercise,2009-02-04 00:00:00,2009,cat_a,1020.0,1894.0,2077.0,1894.0,1,2,1,2009-02-01 00:00:00
February 2009 First Open Bidding Exercise,2009-02-04 00:00:00,2009,cat_b,689.0,1099.0,1231.0,1097.0,1,2,1,2009-02-01 00:00:00
February 2009 First Open Bidding Exercise,2009-02-04 00:00:00,2009,cat_d,701.0,417.0,674.0,406.0,1,2,1,2009-02-01 00:00:00
February 2009 First Open Bidding Exercise,2009-02-04 00:00:00,2009,cat_c,2590.0,264.0,350.0,264.0,1,2,1,2009-02-01 00:00:00
February 2009 First Open Bidding Exercise,2009-02-04 00:00:00,2009,cat_e,3000.0,756.0,1225.0,746.0,1,2,1,2009-02-01 00:00:00
January 2009 Second Open Bidding Exercise,2009-01-21 00:00:00,2009,cat_a,2693.0,1839.0,2109.0,1832.0,1,1,15,2009-01-15 00:00:00
January 2009 Second Open Bidding Exercise,2009-01-21 00:00:00,2009,cat_b,200.0,1099.0,1179.0,1097.0,1,1,15,2009-01-15 00:00:00
January 2009 Second Open Bidding Exercise,2009-01-21 00:00:00,2009,cat_d,900.0,411.0,606.0,386.0,1,1,15,2009-01-15 00:00:00
January 2009 Second Open Bidding Exercise,2009-01-21 00:00:00,2009,cat_c,2900.0,268.0,320.0,260.0,1,1,15,2009-01-15 00:00:00
January 2009 Second Open Bidding Exercise,2009-01-21 00:00:00,2009,cat_e,3200.0,758.0,1025.0,748.0,1,1,15,2009-01-15 00:00:00
January 2009 First Open Bidding Exercise,2009-01-07 00:00:00,2009,cat_a,5001.0,1839.0,2541.0,1784.0,1,1,1,2009-01-01 00:00:00
January 2009 First Open Bidding Exercise,2009-01-07 00:00:00,2009,cat_b,3089.0,1100.0,1332.0,1100.0,1,1,1,2009-01-01 00:00:00
January 2009 First Open Bidding Exercise,2009-01-07 00:00:00,2009,cat_d,1000.0,409.0,583.0,401.0,1,1,1,2009-01-01 00:00:00
January 2009 First Open Bidding Exercise,2009-01-07 00:00:00,2009,cat_c,3502.0,274.0,344.0,274.0,1,1,1,2009-01-01 00:00:00
January 2009 First Open Bidding Exercise,2009-01-07 00:00:00,2009,cat_e,5701.0,767.0,1118.0,763.0,1,1,1,2009-01-01 00:00:00
December 2008 Second Open Bidding Exercise,2008-12-17 00:00:00,2008,cat_a,6200.0,1851.0,2788.0,1851.0,4,12,15,2008-12-15 00:00:00
December 2008 Second Open Bidding Exercise,2008-12-17 00:00:00,2008,cat_b,2656.0,1102.0,1318.0,1102.0,4,12,15,2008-12-15 00:00:00
December 2008 Second Open Bidding Exercise,2008-12-17 00:00:00,2008,cat_d,1059.0,414.0,538.0,412.0,4,12,15,2008-12-15 00:00:00
December 2008 Second Open Bidding Exercise,2008-12-17 00:00:00,2008,cat_c,4001.0,264.0,373.0,260.0,4,12,15,2008-12-15 00:00:00
December 2008 Second Open Bidding Exercise,2008-12-17 00:00:00,2008,cat_e,6509.0,759.0,1138.0,754.0,4,12,15,2008-12-15 00:00:00
December 2008 First Open Bidding Exercise,2008-12-03 00:00:00,2008,cat_a,7721.0,1840.0,3149.0,1840.0,4,12,1,2008-12-01 00:00:00
December 2008 First Open Bidding Exercise,2008-12-03 00:00:00,2008,cat_b,6501.0,1100.0,1411.0,1099.0,4,12,1,2008-12-01 00:00:00
December 2008 First Open Bidding Exercise,2008-12-03 00:00:00,2008,cat_d,1102.0,414.0,640.0,414.0,4,12,1,2008-12-01 00:00:00
December 2008 First Open Bidding Exercise,2008-12-03 00:00:00,2008,cat_c,5212.0,267.0,374.0,257.0,4,12,1,2008-12-01 00:00:00
December 2008 First Open Bidding Exercise,2008-12-03 00:00:00,2008,cat_e,7589.0,761.0,1337.0,747.0,4,12,1,2008-12-01 00:00:00
November 2008 Second Open Bidding Exercise,2008-11-19 00:00:00,2008,cat_a,2.0,1851.0,1852.0,1840.0,4,11,15,2008-11-15 00:00:00
November 2008 Second Open Bidding Exercise,2008-11-19 00:00:00,2008,cat_b,4889.0,1100.0,1181.0,1097.0,4,11,15,2008-11-15 00:00:00
November 2008 Second Open Bidding Exercise,2008-11-19 00:00:00,2008,cat_d,1012.0,410.0,512.0,405.0,4,11,15,2008-11-15 00:00:00
November 2008 Second Open Bidding Exercise,2008-11-19 00:00:00,2008,cat_c,6189.0,282.0,368.0,282.0,4,11,15,2008-11-15 00:00:00
November 2008 Second Open Bidding Exercise,2008-11-19 00:00:00,2008,cat_e,6889.0,757.0,1027.0,751.0,4,11,15,2008-11-15 00:00:00
November 2008 First Open Bidding Exercise,2008-11-05 00:00:00,2008,cat_a,10455.0,1848.0,2049.0,1848.0,4,11,1,2008-11-01 00:00:00
November 2008 First Open Bidding Exercise,2008-11-05 00:00:00,2008,cat_b,8301.0,1099.0,1216.0,1098.0,4,11,1,2008-11-01 00:00:00
November 2008 First Open Bidding Exercise,2008-11-05 00:00:00,2008,cat_d,1509.0,432.0,598.0,427.0,4,11,1,2008-11-01 00:00:00
November 2008 First Open Bidding Exercise,2008-11-05 00:00:00,2008,cat_c,8889.0,269.0,353.0,266.0,4,11,1,2008-11-01 00:00:00
November 2008 First Open Bidding Exercise,2008-11-05 00:00:00,2008,cat_e,10490.0,760.0,1061.0,752.0,4,11,1,2008-11-01 00:00:00
October 2008 Second Open Bidding Exercise,2008-10-22 00:00:00,2008,cat_a,10989.0,1846.0,2149.0,1835.0,4,10,15,2008-10-15 00:00:00
October 2008 Second Open Bidding Exercise,2008-10-22 00:00:00,2008,cat_b,7589.0,1100.0,1302.0,1099.0,4,10,15,2008-10-15 00:00:00
October 2008 Second Open Bidding Exercise,2008-10-22 00:00:00,2008,cat_d,1609.0,420.0,576.0,419.0,4,10,15,2008-10-15 00:00:00
October 2008 Second Open Bidding Exercise,2008-10-22 00:00:00,2008,cat_c,11503.0,270.0,390.0,252.0,4,10,15,2008-10-15 00:00:00
October 2008 Second Open Bidding Exercise,2008-10-22 00:00:00,2008,cat_e,12001.0,769.0,1100.0,765.0,4,10,15,2008-10-15 00:00:00
October 2008 First Open Bidding Exercise,2008-10-08 00:00:00,2008,cat_a,13801.0,1856.0,2320.0,1848.0,4,10,1,2008-10-01 00:00:00
October 2008 First Open Bidding Exercise,2008-10-08 00:00:00,2008,cat_b,14400.0,1132.0,1338.0,1132.0,4,10,1,2008-10-01 00:00:00
October 2008 First Open Bidding Exercise,2008-10-08 00:00:00,2008,cat_d,1889.0,410.0,695.0,387.0,4,10,1,2008-10-01 00:00:00
October 2008 First Open Bidding Exercise,2008-10-08 00:00:00,2008,cat_c,15899.0,266.0,318.0,261.0,4,10,1,2008-10-01 00:00:00
October 2008 First Open Bidding Exercise,2008-10-08 00:00:00,2008,cat_e,15058.0,754.0,1144.0,747.0,4,10,1,2008-10-01 00:00:00
September 2008 Second Open Bidding Exercise,2008-09-17 00:00:00,2008,cat_a,14100.0,2035.0,2765.0,2029.0,3,9,15,2008-09-15 00:00:00
September 2008 Second Open Bidding Exercise,2008-09-17 00:00:00,2008,cat_b,13301.0,1127.0,1288.0,1126.0,3,9,15,2008-09-15 00:00:00
September 2008 Second Open Bidding Exercise,2008-09-17 00:00:00,2008,cat_d,1554.0,446.0,605.0,435.0,3,9,15,2008-09-15 00:00:00
September 2008 Second Open Bidding Exercise,2008-09-17 00:00:00,2008,cat_c,14890.0,385.0,489.0,379.0,3,9,15,2008-09-15 00:00:00
September 2008 Second Open Bidding Exercise,2008-09-17 00:00:00,2008,cat_e,14889.0,880.0,1408.0,864.0,3,9,15,2008-09-15 00:00:00
September 2008 First Open Bidding Exercise,2008-09-03 00:00:00,2008,cat_a,9501.0,2038.0,2172.0,2022.0,3,9,1,2008-09-01 00:00:00
September 2008 First Open Bidding Exercise,2008-09-03 00:00:00,2008,cat_b,13389.0,1099.0,1195.0,1066.0,3,9,1,2008-09-01 00:00:00
September 2008 First Open Bidding Exercise,2008-09-03 00:00:00,2008,cat_d,1452.0,447.0,584.0,446.0,3,9,1,2008-09-01 00:00:00
September 2008 First Open Bidding Exercise,2008-09-03 00:00:00,2008,cat_c,13889.0,385.0,466.0,383.0,3,9,1,2008-09-01 00:00:00
September 2008 First Open Bidding Exercise,2008-09-03 00:00:00,2008,cat_e,14300.0,880.0,1503.0,879.0,3,9,1,2008-09-01 00:00:00
August 2008 Second Open Bidding Exercise,2008-08-20 00:00:00,2008,cat_a,13289.0,2036.0,2318.0,2036.0,3,8,15,2008-08-15 00:00:00
August 2008 Second Open Bidding Exercise,2008-08-20 00:00:00,2008,cat_b,13890.0,1099.0,1362.0,1071.0,3,8,15,2008-08-15 00:00:00
August 2008 Second Open Bidding Exercise,2008-08-20 00:00:00,2008,cat_d,1310.0,446.0,548.0,445.0,3,8,15,2008-08-15 00:00:00
August 2008 Second Open Bidding Exercise,2008-08-20 00:00:00,2008,cat_c,12989.0,378.0,492.0,370.0,3,8,15,2008-08-15 00:00:00
August 2008 Second Open Bidding Exercise,2008-08-20 00:00:00,2008,cat_e,14001.0,883.0,1318.0,878.0,3,8,15,2008-08-15 00:00:00
August 2008 First Open Bidding Exercise,2008-08-06 00:00:00,2008,cat_a,12501.0,2035.0,2267.0,2032.0,3,8,1,2008-08-01 00:00:00
August 2008 First Open Bidding Exercise,2008-08-06 00:00:00,2008,cat_b,12889.0,1104.0,1253.0,1104.0,3,8,1,2008-08-01 00:00:00
